scode,ccode,country,year,ind,intind,intviol,intwar,civviol,civwar,ethviol,ethwar,inttot,civtot,actotal,nborder,totint,totciv,totalac,nint,nciv,nac,region,nregion,regint,regciv,regac,nrint,nrciv,nrac
IRQ,645,Iraq,1960,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,13,0,5,5,0,1,1
IRQ,645,Iraq,1961,1,0,0,0,0,0,0,5,0,5,5,5,0,0,0,0,0,0,5,14,0,10,10,0,2,2
IRQ,645,Iraq,1962,1,0,0,0,0,0,0,5,0,5,5,5,0,0,0,0,0,0,5,14,0,10,10,0,2,2
IRQ,645,Iraq,1963,1,0,0,0,0,0,0,5,0,5,5,6,0,1,1,0,1,1,5,14,0,13,13,0,4,4
IRQ,645,Iraq,1964,1,0,0,0,0,0,0,5,0,5,5,6,0,0,0,0,0,0,5,14,0,12,12,0,3,3
IRQ,645,Iraq,1965,1,0,0,0,0,0,0,5,0,5,5,6,0,0,0,0,0,0,5,14,0,14,14,0,4,4
IRQ,645,Iraq,1966,1,0,0,0,0,0,0,5,0,5,5,6,0,0,0,0,0,0,5,14,0,14,14,0,4,4
IRQ,645,Iraq,1967,1,0,0,0,0,0,0,5,0,5,5,6,8,0,8,2,0,2,5,15,16,14,30,4,4,7
IRQ,645,Iraq,1968,1,0,0,0,0,0,0,5,0,5,5,6,8,0,8,2,0,2,5,15,16,14,30,4,4,7
IRQ,645,Iraq,1969,1,0,0,0,0,0,0,5,0,5,5,6,8,0,8,2,0,2,5,15,16,12,28,4,3,6
IRQ,645,Iraq,1970,1,0,0,0,0,0,0,5,0,5,5,6,8,3,11,2,1,2,5,15,16,15,31,4,4,6
IRQ,645,Iraq,1971,1,0,0,0,0,0,0,5,0,5,5,6,0,0,0,0,0,0,5,18,0,13,13,0,4,4
IRQ,645,Iraq,1972,1,0,0,0,0,0,0,5,0,5,5,6,0,0,0,0,0,0,5,18,0,13,13,0,4,4
IRQ,645,Iraq,1973,1,0,0,0,0,0,0,5,0,5,5,6,3,0,3,1,0,1,5,18,9,8,17,3,3,5
IRQ,645,Iraq,1974,1,0,1,0,0,0,0,5,1,5,6,6,1,2,3,1,1,2,5,18,2,12,14,2,5,6
IRQ,645,Iraq,1975,1,0,1,0,0,0,0,5,1,5,6,6,1,2,3,1,1,2,5,18,2,15,17,2,5,6
IRQ,645,Iraq,1976,1,0,0,0,0,0,0,5,0,5,5,6,0,2,2,0,1,1,5,18,0,15,15,0,5,5
IRQ,645,Iraq,1977,1,0,0,0,0,0,0,5,0,5,5,6,0,4,4,0,1,1,5,18,0,16,16,0,4,4
IRQ,645,Iraq,1978,1,0,0,0,0,0,0,5,0,5,5,6,0,8,8,0,2,2,5,18,6,20,26,4,5,7
IRQ,645,Iraq,1979,1,0,0,0,0,0,3,5,0,8,8,6,0,11,11,0,2,2,5,18,2,26,28,2,5,7
IRQ,645,Iraq,1980,1,0,0,6,0,0,3,5,6,8,14,6,6,14,20,1,3,3,5,18,12,29,41,2,6,6
IRQ,645,Iraq,1981,1,0,0,6,0,0,3,5,6,8,14,6,7,12,19,2,3,3,5,18,13,27,40,3,6,6
IRQ,645,Iraq,1982,1,0,0,6,0,0,3,5,6,8,14,6,6,9,15,1,2,2,5,18,21,24,45,4,5,5
IRQ,645,Iraq,1983,1,0,0,6,0,0,3,5,6,8,14,6,6,9,15,1,2,2,5,18,20,30,50,4,6,6
IRQ,645,Iraq,1984,1,0,0,6,0,0,3,5,6,8,14,6,6,12,18,1,2,2,5,18,20,33,53,4,6,6
IRQ,645,Iraq,1985,1,0,0,6,0,0,3,5,6,8,14,6,6,12,18,1,2,2,5,18,20,33,53,4,6,6
IRQ,645,Iraq,1986,1,0,0,6,0,0,3,5,6,8,14,6,6,7,13,1,2,2,5,18,20,30,50,4,7,7
IRQ,645,Iraq,1987,1,0,0,6,0,0,3,5,6,8,14,6,6,7,13,1,2,2,5,18,20,30,50,4,7,7
IRQ,645,Iraq,1988,1,0,0,6,0,0,3,5,6,8,14,6,6,7,13,1,2,2,5,18,20,28,48,4,6,6
IRQ,645,Iraq,1989,1,0,0,0,0,0,3,5,0,8,8,6,0,7,7,0,2,2,5,18,8,28,36,2,6,6
IRQ,645,Iraq,1990,1,0,0,5,0,0,3,5,5,8,13,6,5,7,12,1,2,3,5,18,18,28,46,4,6,7
IRQ,645,Iraq,1991,1,0,0,5,0,0,3,5,5,8,13,6,5,7,12,1,2,3,5,20,16,34,50,4,8,10
IRQ,645,Iraq,1992,1,0,0,0,0,0,3,5,0,8,8,6,0,7,7,0,2,2,5,20,6,30,36,2,8,9
IRQ,645,Iraq,1993,1,0,0,0,0,0,3,5,0,8,8,6,0,7,7,0,2,2,5,20,6,30,36,2,8,9
IRQ,645,Iraq,1994,1,0,0,0,0,0,3,0,0,3,3,6,0,3,3,0,1,1,5,20,6,19,25,2,7,8
IRQ,645,Iraq,1995,1,0,0,0,0,0,3,0,0,3,3,6,0,3,3,0,1,1,5,20,0,18,18,0,6,6
IRQ,645,Iraq,1996,1,0,0,0,0,0,3,1,0,4,4,6,0,3,3,0,1,1,5,20,0,19,19,0,6,6
IRQ,645,Iraq,1997,1,0,0,0,0,0,3,1,0,4,4,6,0,3,3,0,1,1,5,20,0,19,19,0,6,6
IRQ,645,Iraq,1998,1,0,1,0,0,0,3,1,1,4,5,6,0,3,3,0,1,1,5,20,1,17,18,1,6,6
IRQ,645,Iraq,1999,1,0,1,0,0,0,0,0,1,0,1,6,0,3,3,0,1,1,5,20,1,12,13,1,4,5
IRQ,645,Iraq,2000,1,0,1,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,5,20,1,8,9,1,2,3
IRQ,645,Iraq,2001,1,0,1,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,5,20,1,8,9,1,2,3
IRQ,645,Iraq,2002,1,0,1,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,5,20,1,8,9,1,2,3
IRQ,645,Iraq,2003,1,0,0,6,0,0,0,0,6,0,6,6,0,1,1,0,1,1,5,20,6,8,14,1,3,4
IRQ,645,Iraq,2004,1,0,0,6,0,0,0,0,6,0,6,6,0,2,2,0,2,2,5,20,6,10,16,1,5,6
ISR,666,Israel,1948,1,1,0,5,0,0,0,0,5,0,5,3,15,0,15,3,0,3,5,9,20,1,21,4,1,5
ISR,666,Israel,1949,1,0,0,5,0,0,0,0,5,0,5,3,15,0,15,3,0,3,5,9,20,0,20,4,0,4
ISR,666,Israel,1950,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,9,0,0,0,0,0,0
ISR,666,Israel,1951,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,11,0,0,0,0,0,0
ISR,666,Israel,1952,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,5,12,0,1,1,0,1,1
ISR,666,Israel,1953,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,12,0,0,0,0,0,0
ISR,666,Israel,1954,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,12,0,0,0,0,0,0
ISR,666,Israel,1955,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,12,0,0,0,0,0,0
ISR,666,Israel,1956,1,0,0,0,0,0,0,0,0,0,0,4,2,0,2,1,0,1,5,13,2,5,7,1,1,2
ISR,666,Israel,1957,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,13,0,6,6,0,2,2
ISR,666,Israel,1958,1,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,2,2,5,13,0,8,8,0,4,4
ISR,666,Israel,1959,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,13,0,6,6,0,2,2
ISR,666,Israel,1960,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,13,0,5,5,0,1,1
ISR,666,Israel,1961,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,14,0,10,10,0,2,2
ISR,666,Israel,1962,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,14,0,10,10,0,2,2
ISR,666,Israel,1963,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,14,0,13,13,0,4,4
ISR,666,Israel,1964,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,14,0,12,12,0,3,3
ISR,666,Israel,1965,1,0,0,0,0,0,0,2,0,2,2,4,0,0,0,0,0,0,5,14,0,14,14,0,4,4
ISR,666,Israel,1966,1,0,0,0,0,0,0,2,0,2,2,4,0,0,0,0,0,0,5,14,0,14,14,0,4,4
ISR,666,Israel,1967,1,0,0,4,0,0,0,2,4,2,6,4,12,0,12,3,0,3,5,15,16,14,30,4,4,7
ISR,666,Israel,1968,1,0,0,4,0,0,0,2,4,2,6,4,12,0,12,3,0,3,5,15,16,14,30,4,4,7
ISR,666,Israel,1969,1,0,0,4,0,0,0,2,4,2,6,4,12,0,12,3,0,3,5,15,16,12,28,4,3,6
ISR,666,Israel,1970,1,0,0,4,0,0,0,2,4,2,6,4,12,3,15,3,1,3,5,15,16,15,31,4,4,6
ISR,666,Israel,1971,1,0,0,0,0,0,0,2,0,2,2,4,0,0,0,0,0,0,5,18,0,13,13,0,4,4
ISR,666,Israel,1972,1,0,0,0,0,0,0,2,0,2,2,4,0,0,0,0,0,0,5,18,0,13,13,0,4,4
ISR,666,Israel,1973,1,0,0,3,0,0,0,2,3,2,5,4,6,0,6,2,0,2,5,18,9,8,17,3,3,5
ISR,666,Israel,1974,1,0,0,0,0,0,0,2,0,2,2,4,0,0,0,0,0,0,5,18,2,12,14,2,5,6
ISR,666,Israel,1975,1,0,0,0,0,0,0,2,0,2,2,4,0,5,5,0,1,1,5,18,2,15,17,2,5,6
ISR,666,Israel,1976,1,0,0,0,0,0,0,2,0,2,2,4,0,5,5,0,1,1,5,18,0,15,15,0,5,5
ISR,666,Israel,1977,1,0,0,0,0,0,0,2,0,2,2,4,0,5,5,0,1,1,5,18,0,16,16,0,4,4
ISR,666,Israel,1978,1,0,2,0,0,0,0,2,2,2,4,4,2,5,7,1,1,1,5,18,6,20,26,4,5,7
ISR,666,Israel,1979,1,0,0,0,0,0,0,2,0,2,2,4,0,5,5,0,1,1,5,18,2,26,28,2,5,7
ISR,666,Israel,1980,1,0,0,0,0,0,0,2,0,2,2,4,0,8,8,0,2,2,5,18,12,29,41,2,6,6
ISR,666,Israel,1981,1,0,0,0,0,0,0,2,0,2,2,4,1,8,9,1,2,2,5,18,13,27,40,3,6,6
ISR,666,Israel,1982,1,0,1,4,0,0,0,2,5,2,7,4,4,5,9,1,1,1,5,18,21,24,45,4,5,5
ISR,666,Israel,1983,1,0,0,4,0,0,0,2,4,2,6,4,4,5,9,1,1,1,5,18,20,30,50,4,6,6
ISR,666,Israel,1984,1,0,0,4,0,0,0,2,4,2,6,4,4,5,9,1,1,1,5,18,20,33,53,4,6,6
ISR,666,Israel,1985,1,0,0,4,0,0,0,2,4,2,6,4,4,5,9,1,1,1,5,18,20,33,53,4,6,6
ISR,666,Israel,1986,1,0,0,4,0,0,0,2,4,2,6,4,4,5,9,1,1,1,5,18,20,30,50,4,7,7
ISR,666,Israel,1987,1,0,0,4,0,0,0,2,4,2,6,4,4,5,9,1,1,1,5,18,20,30,50,4,7,7
ISR,666,Israel,1988,1,0,0,4,0,0,0,2,4,2,6,4,4,5,9,1,1,1,5,18,20,28,48,4,6,6
ISR,666,Israel,1989,1,0,0,4,0,0,0,2,4,2,6,4,4,5,9,1,1,1,5,18,8,28,36,2,6,6
ISR,666,Israel,1990,1,0,0,4,0,0,0,2,4,2,6,4,4,5,9,1,1,1,5,18,18,28,46,4,6,7
ISR,666,Israel,1991,1,0,0,0,0,0,0,2,0,2,2,4,0,5,5,0,1,1,5,20,16,34,50,4,8,10
ISR,666,Israel,1992,1,0,0,0,0,0,0,2,0,2,2,4,0,1,1,0,1,1,5,20,6,30,36,2,8,9
ISR,666,Israel,1993,1,0,0,0,0,0,0,2,0,2,2,4,0,1,1,0,1,1,5,20,6,30,36,2,8,9
ISR,666,Israel,1994,1,0,0,0,0,0,0,2,0,2,2,4,0,1,1,0,1,1,5,20,6,19,25,2,7,8
ISR,666,Israel,1995,1,0,0,0,0,0,0,2,0,2,2,4,0,1,1,0,1,1,5,20,0,18,18,0,6,6
ISR,666,Israel,1996,1,0,0,0,0,0,0,2,0,2,2,4,0,1,1,0,1,1,5,20,0,19,19,0,6,6
ISR,666,Israel,1997,1,0,0,0,0,0,0,2,0,2,2,4,0,1,1,0,1,1,5,20,0,19,19,0,6,6
ISR,666,Israel,1998,1,0,0,0,0,0,0,2,0,2,2,4,0,1,1,0,1,1,5,20,1,17,18,1,6,6
ISR,666,Israel,1999,1,0,0,0,0,0,0,2,0,2,2,4,0,1,1,0,1,1,5,20,1,12,13,1,4,5
ISR,666,Israel,2000,1,0,0,0,0,0,0,2,0,2,2,4,0,0,0,0,0,0,5,20,1,8,9,1,2,3
ISR,666,Israel,2001,1,0,0,0,0,0,0,2,0,2,2,4,0,0,0,0,0,0,5,20,1,8,9,1,2,3
ISR,666,Israel,2002,1,0,0,0,0,0,0,2,0,2,2,4,0,0,0,0,0,0,5,20,1,8,9,1,2,3
ISR,666,Israel,2003,1,0,0,0,0,0,0,2,0,2,2,4,0,0,0,0,0,0,5,20,6,8,14,1,3,4
ISR,666,Israel,2004,1,0,0,0,0,0,0,2,0,2,2,4,0,0,0,0,0,0,5,20,6,10,16,1,5,6
ITA,325,Italy,1946,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,25,0,5,5,0,1,1
ITA,325,Italy,1947,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,25,0,5,5,0,1,1
ITA,325,Italy,1948,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,25,1,5,6,1,1,2
ITA,325,Italy,1949,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,1,5,6,1,1,2
ITA,325,Italy,1950,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,4,0,4,2,0,2
ITA,325,Italy,1951,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,4,0,4,2,0,2
ITA,325,Italy,1952,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,4,0,4,2,0,2
ITA,325,Italy,1953,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,4,0,4,2,0,2
ITA,325,Italy,1954,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,1,0,1,1,0,1
ITA,325,Italy,1955,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0
ITA,325,Italy,1956,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,0,3,1,0,1
ITA,325,Italy,1957,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0
ITA,325,Italy,1958,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0
ITA,325,Italy,1959,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0
ITA,325,Italy,1960,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,2,0,2,1,0,1
ITA,325,Italy,1961,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,4,0,4,2,0,2
ITA,325,Italy,1962,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,2,0,2,1,0,1
ITA,325,Italy,1963,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,2,0,2,1,0,1
ITA,325,Italy,1964,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,0,3,1,0,1
ITA,325,Italy,1965,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,1,4,1,1,1
ITA,325,Italy,1966,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,1,4,1,1,1
ITA,325,Italy,1967,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,1,4,1,1,1
ITA,325,Italy,1968,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,0,27,3,3,6,1,3,3
ITA,325,Italy,1969,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,4,2,6,2,1,3
ITA,325,Italy,1970,1,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,27,3,3,6,1,2,3
ITA,325,Italy,1971,1,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,27,3,3,6,1,2,3
ITA,325,Italy,1972,1,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,27,3,3,6,1,2,3
ITA,325,Italy,1973,1,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,27,3,3,6,1,2,3
ITA,325,Italy,1974,1,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,27,0,5,5,0,3,3
ITA,325,Italy,1975,1,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,27,0,6,6,0,4,4
ITA,325,Italy,1976,1,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,27,0,5,5,0,3,3
ITA,325,Italy,1977,1,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,27,0,7,7,0,3,3
ITA,325,Italy,1978,1,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,27,0,7,7,0,3,3
ITA,325,Italy,1979,1,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,27,0,7,7,0,3,3
ITA,325,Italy,1980,1,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,27,3,7,10,1,3,4
ITA,325,Italy,1981,1,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,27,3,5,8,1,3,4
ITA,325,Italy,1982,1,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,27,4,5,9,2,3,4
ITA,325,Italy,1983,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,4,7,1,2,3
ITA,325,Italy,1984,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,7,10,1,2,3
ITA,325,Italy,1985,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,7,10,1,2,3
ITA,325,Italy,1986,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,5,8,1,2,3
ITA,325,Italy,1987,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,5,8,1,2,3
ITA,325,Italy,1988,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,5,8,1,2,3
ITA,325,Italy,1989,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,1,6,7,1,3,4
ITA,325,Italy,1990,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,0,7,7,0,3,3
ITA,325,Italy,1991,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,32,0,6,6,0,3,3
ITA,325,Italy,1992,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,37,0,15,15,0,5,5
ITA,325,Italy,1993,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,37,0,15,15,0,5,5
ITA,325,Italy,1994,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,37,0,19,19,0,6,6
ITA,325,Italy,1995,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,37,0,17,17,0,5,5
ITA,325,Italy,1996,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,37,0,8,8,0,3,3
ITA,325,Italy,1997,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,37,0,6,6,0,3,3
ITA,325,Italy,1998,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,37,0,6,6,0,2,2
ITA,325,Italy,1999,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,37,3,11,14,1,3,3
ITA,325,Italy,2000,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,37,0,4,4,0,1,1
ITA,325,Italy,2001,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,37,1,4,5,1,1,2
ITA,325,Italy,2002,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,37,0,4,4,0,1,1
ITA,325,Italy,2003,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,37,2,4,6,1,1,2
ITA,325,Italy,2004,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,37,2,5,7,1,2,3
IVO,437,Cote d'Ivoire,1960,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,18,0,4,4,0,1,1
IVO,437,Cote d'Ivoire,1961,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,18,0,4,4,0,1,1
IVO,437,Cote d'Ivoire,1962,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,18,0,4,4,0,1,1
IVO,437,Cote d'Ivoire,1963,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,18,0,4,4,0,1,1
IVO,437,Cote d'Ivoire,1964,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,19,0,4,4,0,1,1
IVO,437,Cote d'Ivoire,1965,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,20,0,8,8,0,2,2
IVO,437,Cote d'Ivoire,1966,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,20,0,13,13,0,2,2
IVO,437,Cote d'Ivoire,1967,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,20,0,11,11,0,3,3
IVO,437,Cote d'Ivoire,1968,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,21,0,10,10,0,2,2
IVO,437,Cote d'Ivoire,1969,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,21,0,14,14,0,3,3
IVO,437,Cote d'Ivoire,1970,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,21,0,14,14,0,3,3
IVO,437,Cote d'Ivoire,1971,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,21,0,8,8,0,2,2
IVO,437,Cote d'Ivoire,1972,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,21,0,8,8,0,2,2
IVO,437,Cote d'Ivoire,1973,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,21,0,8,8,0,2,2
IVO,437,Cote d'Ivoire,1974,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,22,0,8,8,0,2,2
IVO,437,Cote d'Ivoire,1975,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,22,0,11,11,0,3,3
IVO,437,Cote d'Ivoire,1976,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,22,0,11,11,0,3,3
IVO,437,Cote d'Ivoire,1977,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,22,1,13,14,1,4,4
IVO,437,Cote d'Ivoire,1978,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,22,1,13,14,1,4,4
IVO,437,Cote d'Ivoire,1979,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,22,0,13,13,0,4,4
IVO,437,Cote d'Ivoire,1980,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,22,0,8,8,0,3,3
IVO,437,Cote d'Ivoire,1981,1,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,1,1,22,0,10,10,0,5,5
IVO,437,Cote d'Ivoire,1982,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,22,0,8,8,0,3,3
IVO,437,Cote d'Ivoire,1983,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,22,0,8,8,0,3,3
IVO,437,Cote d'Ivoire,1984,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,22,0,8,8,0,4,4
IVO,437,Cote d'Ivoire,1985,1,0,0,0,0,0,0,0,0,0,0,5,0,2,2,0,1,1,1,22,0,8,8,0,3,3
IVO,437,Cote d'Ivoire,1986,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,22,0,6,6,0,2,2
IVO,437,Cote d'Ivoire,1987,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,22,0,6,6,0,2,2
IVO,437,Cote d'Ivoire,1988,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,22,0,6,6,0,2,2
IVO,437,Cote d'Ivoire,1989,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,22,2,6,8,2,2,4
IVO,437,Cote d'Ivoire,1990,1,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,2,2,1,22,2,12,14,2,5,7
IVO,437,Cote d'Ivoire,1991,1,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,2,2,1,22,0,15,15,0,6,6
IVO,437,Cote d'Ivoire,1992,1,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,2,2,1,22,0,18,18,0,8,8
IVO,437,Cote d'Ivoire,1993,1,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,2,2,1,22,0,19,19,0,9,9
IVO,437,Cote d'Ivoire,1994,1,0,0,0,0,0,0,0,0,0,0,5,0,6,6,0,3,3,1,22,0,17,17,0,8,8
IVO,437,Cote d'Ivoire,1995,1,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,2,2,1,22,0,12,12,0,6,6
IVO,437,Cote d'Ivoire,1996,1,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,1,1,1,22,0,16,16,0,5,5
IVO,437,Cote d'Ivoire,1997,1,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,1,1,1,22,0,18,18,0,7,7
IVO,437,Cote d'Ivoire,1998,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,22,0,15,15,0,6,6
IVO,437,Cote d'Ivoire,1999,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,22,0,15,15,0,6,6
IVO,437,Cote d'Ivoire,2000,1,0,0,0,0,2,0,0,0,2,2,5,0,2,2,0,2,2,1,22,0,13,13,0,6,6
IVO,437,Cote d'Ivoire,2001,1,0,0,0,0,2,0,0,0,2,2,5,0,2,2,0,2,2,1,22,0,17,17,0,7,7
IVO,437,Cote d'Ivoire,2002,1,0,0,0,0,2,0,0,0,2,2,5,0,1,1,0,1,1,1,22,0,14,14,0,6,6
IVO,437,Cote d'Ivoire,2003,1,0,0,0,0,2,0,0,0,2,2,5,0,1,1,0,1,1,1,22,0,14,14,0,6,6
IVO,437,Cote d'Ivoire,2004,1,0,0,0,0,2,0,0,0,2,2,5,0,0,0,0,0,0,1,22,0,11,11,0,3,3
JAM,51,Jamaica,1962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,4,5,9,2,1,3
