statenum stateid year pop rgdpch gdppc origin
58 AAB 1992 62.45 11153.61 9730.10 0
58 AAB 1993 62.72 11988.62 10715.46 0
58 AAB 1994 63.13 12610.50 11503.69 0
58 AAB 1995 63.63 12014.31 11183.23 0
58 AAB 1996 64.18 12435.44 11764.26 0
58 AAB 1997 64.77 12950.48 12382.30 0
58 AAB 1998 65.37 13672.48 13087.36 0
58 AAB 1999 65.93 14062.87 13629.13 0
58 AAB 2000 66.46 14064.74 14064.74 0
58 AAB 2001 66.97 14316.29 14705.92 0
58 AAB 2002 67.45 15274.98 16036.14 0
58 AAB 2003 67.90 15825.28 17069.48 0
58 AAB 2004 67.90 15825.28 18685 1
60 SKN 1983 43.70 5855.94 3743.19 0
60 SKN 1984 43.45 6465.34 4297.32 0
60 SKN 1985 43.18 6974.44 4787.78 0
60 SKN 1986 42.87 7282.35 5153.30 0
60 SKN 1987 42.53 7670.24 5611.94 0
60 SKN 1988 42.15 7288.43 5668.78 0
60 SKN 1989 41.77 7678.09 6221.22 0
60 SKN 1990 41.41 8370.51 7153.07 0
60 SKN 1991 41.05 9047.74 7743.72 0
60 SKN 1992 40.68 9573.48 8360.02 0
60 SKN 1993 40.35 10011.47 8965.47 0
60 SKN 1994 40.09 11265.96 10234.59 0
60 SKN 1995 39.83 11491.74 10670.24 0
60 SKN 1996 39.55 12232.85 11545.18 0
60 SKN 1997 39.30 13195.06 12588.74 0
60 SKN 1998 39.09 13524.61 12938.89 0
60 SKN 1999 38.93 14951.33 14324.83 0
60 SKN 2000 38.82 14393.30 14393.30 0
60 SKN 2001 38.76 14394.28 14838.60 0
60 SKN 2002 38.74 14603.17 15412.19 0
60 SKN 2003 38.76 14646.46 15842.24 0
60 SKN 2004 38.76 14646.46 17341 1
70 MEX 1950 27737.10 2709.32 468.78 0
70 MEX 1951 28437.87 2893.38 535.33 0
70 MEX 1952 29186.23 2922.27 562.50 0
70 MEX 1953 29984.81 2824.20 540.01 0
70 MEX 1954 30834.98 3048.49 587.61 0
70 MEX 1955 31736.82 3203.01 620.07 0
70 MEX 1956 32689.08 3345.84 662.19 0
70 MEX 1957 33689.25 3506.90 714.08 0
70 MEX 1958 34733.78 3563.19 747.01 0
70 MEX 1959 35818.51 3530.93 757.24 0
70 MEX 1960 36939.89 3718.84 799.64 0
70 MEX 1961 38096.25 3705.31 808.31 0
70 MEX 1962 39288.98 3727.21 823.20 0
70 MEX 1963 40522.96 3951.33 883.03 0
70 MEX 1964 41805.24 4348.10 983.52 0
70 MEX 1965 43140.95 4443.62 1020.24 0
70 MEX 1966 44528.73 4566.04 1084.30 0
70 MEX 1967 45966.54 4675.90 1139.50 0
70 MEX 1968 47457.49 4929.78 1239.65 0
70 MEX 1969 49005.43 4967.89 1303.93 0
70 MEX 1970 50611.26 5126.52 1408.55 0
70 MEX 1971 52274.46 5183.52 1495.83 0
70 MEX 1972 53988.31 5444.43 1635.05 0
70 MEX 1973 55739.50 5711.44 1810.21 0
70 MEX 1974 57510.58 5876.80 2061.34 0
70 MEX 1975 59287.09 6053.36 2321.33 0
70 MEX 1976 61065.31 6122.72 2487.69 0
70 MEX 1977 62842.47 6126.62 2643.53 0
70 MEX 1978 64606.60 6454.79 2979.07 0
70 MEX 1979 66344.22 6865.31 3466.46 0
70 MEX 1980 68046.43 7271.13 4164.06 0
70 MEX 1981 69706.25 7718.72 4841.55 0
70 MEX 1982 71326.88 7434.08 5059.63 0
70 MEX 1983 72922.58 6914.38 4934.35 0
70 MEX 1984 74514.26 7007.46 5083.50 0
70 MEX 1985 76117.32 7072.08 5173.76 0
70 MEX 1986 77734.48 6652.99 4846.51 0
70 MEX 1987 79361.60 6595.13 5058.01 0
70 MEX 1988 80998.71 6515.03 4988.72 0
70 MEX 1989 82644.17 6657.91 5272.74 0
70 MEX 1990 84295.59 6864.01 5701.07 0
70 MEX 1991 85954.34 7025.64 6004.33 0
70 MEX 1992 87618.20 7145.61 6235.66 0
70 MEX 1993 89276.47 7147.47 6378.88 0
70 MEX 1994 90915.00 7327.61 6660.29 0
70 MEX 1995 92523.26 6748.19 6242.73 0
70 MEX 1996 94096.44 6948.42 6515.96 0
70 MEX 1997 95635.73 7286.64 6913.33 0
70 MEX 1998 97144.00 7527.49 7100.07 0
70 MEX 1999 98626.76 7700.78 7439.03 0
70 MEX 2000 100087.90 8082.09 8082.09 0
70 MEX 2001 101528.20 7973.76 8186.64 0
70 MEX 2002 102945.50 7926.54 8317.02 0
70 MEX 2003 104337.10 7938.15 8484.11 0
70 MEX 2004 105699.10 8165.22 8882.84 0
80 BLZ 1981 149.20 5214.08 3190.33 0
80 BLZ 1982 153.24 5405.43 3427.20 0
80 BLZ 1983 156.81 5102.05 3402.90 0
80 BLZ 1984 160.79 4637.46 3359.87 0
80 BLZ 1985 165.55 3910.84 2818.48 0
80 BLZ 1986 171.24 4164.21 3091.21 0
80 BLZ 1987 176.33 4331.04 3435.36 0
80 BLZ 1988 181.40 4458.95 3662.51 0
80 BLZ 1989 186.38 4783.61 4016.49 0
80 BLZ 1990 190.78 5184.53 4693.76 0
80 BLZ 1991 195.62 5056.49 4422.78 0
80 BLZ 1992 200.65 5429.43 4826.47 0
80 BLZ 1993 205.85 5679.87 5257.06 0
80 BLZ 1994 211.24 5924.07 5692.99 0
80 BLZ 1995 216.79 6031.46 6108.97 0
80 BLZ 1996 222.50 5929.38 5987.64 0
80 BLZ 1997 228.38 5885.66 5709.65 0
80 BLZ 1998 234.43 5926.65 5801.28 0
80 BLZ 1999 240.64 5947.89 5786.41 0
80 BLZ 2000 247.01 6014.45 6014.45 0
80 BLZ 2001 253.47 6288.52 6356.48 0
80 BLZ 2002 259.95 6831.73 7132.53 0
80 BLZ 2003 266.44 7148.63 7277.91 0
80 BLZ 2004 272.05 6822.83 7484.33 0
90 GUA 1950 2968.98 2295.16 431.82 0
90 GUA 1951 3056.38 2291.07 459.81 0
90 GUA 1952 3146.38 2312.75 470.96 0
90 GUA 1953 3239.24 2312.81 482.04 0
90 GUA 1954 3335.06 2278.69 488.35 0
90 GUA 1955 3433.89 2207.11 479.89 0
90 GUA 1956 3535.79 2266.55 517.97 0
90 GUA 1957 3640.88 2314.47 544.76 0
90 GUA 1958 3749.34 2397.68 563.58 0
90 GUA 1959 3861.36 2468.57 580.24 0
90 GUA 1960 3975.71 2494.39 586.94 0
90 GUA 1961 4091.11 2571.61 597.46 0
90 GUA 1962 4208.86 2575.90 610.91 0
90 GUA 1963 4329.98 2666.35 643.83 0
90 GUA 1964 4454.41 2684.88 668.88 0
90 GUA 1965 4582.23 2719.99 679.33 0
90 GUA 1966 4713.40 2818.74 715.69 0
90 GUA 1967 4848.65 2832.48 739.40 0
90 GUA 1968 4988.95 2979.48 802.84 0
90 GUA 1969 5134.78 3102.52 861.05 0
90 GUA 1970 5289.40 3165.87 945.17 0
90 GUA 1971 5453.60 3205.45 985.72 0
90 GUA 1972 5624.83 3419.60 1063.22 0
90 GUA 1973 5802.98 3502.62 1155.17 0
90 GUA 1974 5988.20 3540.53 1261.32 0
90 GUA 1975 6179.96 3569.69 1377.98 0
90 GUA 1976 6377.76 3596.98 1490.45 0
90 GUA 1977 6583.16 3741.60 1731.46 0
90 GUA 1978 6795.40 3802.62 1822.04 0
90 GUA 1979 7011.74 3956.13 1982.24 0
90 GUA 1980 7235.19 4079.88 2216.49 0
90 GUA 1981 7489.45 3980.14 2335.33 0
90 GUA 1982 7713.71 3820.93 2352.91 0
90 GUA 1983 7903.78 3706.80 2376.19 0
90 GUA 1984 8123.77 3608.55 2415.41 0
90 GUA 1985 8357.50 3530.44 2388.82 0
90 GUA 1986 8601.46 3476.71 2488.28 0
90 GUA 1987 8855.59 3408.25 2443.95 0
90 GUA 1988 9117.63 3447.31 2563.29 0
90 GUA 1989 9384.27 3479.47 2676.35 0
90 GUA 1990 9654.43 3500.61 2811.55 0
90 GUA 1991 9930.74 3495.57 2973.17 0
90 GUA 1992 10215.97 3454.75 2980.78 0
90 GUA 1993 10510.25 3513.37 3120.79 0
90 GUA 1994 10813.70 3550.65 3245.21 0
90 GUA 1995 11126.73 3611.25 3384.91 0
90 GUA 1996 11449.32 3664.17 3433.96 0
90 GUA 1997 11781.10 3655.75 3516.97 0
90 GUA 1998 12120.91 3743.80 3639.08 0
90 GUA 1999 12467.35 3824.17 3731.41 0
90 GUA 2000 12820.30 3859.47 3859.47 0
90 GUA 2001 13178.84 3828.82 3954.06 0
90 GUA 2002 13541.98 3782.87 3996.82 0
90 GUA 2003 13909.38 3805.09 4086.97 0
90 GUA 2004 13909.38 3805.09 4474 1
91 HON 1950 1431.45 1783.25 275.09 0
91 HON 1951 1474.19 1777.14 300.42 0
91 HON 1952 1517.45 1687.03 307.80 0
91 HON 1953 1562.22 1752.45 326.84 0
91 HON 1954 1610.96 1539.61 302.96 0
91 HON 1955 1662.22 1526.67 299.89 0
91 HON 1956 1715.02 1715.68 334.27 0
91 HON 1957 1770.39 1706.63 341.07 0
91 HON 1958 1828.73 1759.61 353.34 0
91 HON 1959 1888.71 1802.43 355.86 0
91 HON 1960 1951.64 1714.78 349.76 0
91 HON 1961 2017.38 1701.05 360.03 0
91 HON 1962 2082.34 1705.65 373.77 0
91 HON 1963 2151.16 1661.31 378.38 0
91 HON 1964 2223.88 1694.69 398.84 0
91 HON 1965 2298.99 1807.40 417.23 0
91 HON 1966 2375.01 1824.41 429.08 0
91 HON 1967 2453.05 1818.69 448.97 0
91 HON 1968 2533.90 1890.69 480.89 0
91 HON 1969 2617.91 1846.41 488.91 0
91 HON 1970 2683.03 1852.00 515.23 0
91 HON 1971 2766.99 1996.82 533.07 0
91 HON 1972 2863.97 2070.27 575.06 0
91 HON 1973 2963.59 2078.38 628.76 0
91 HON 1974 3065.76 1868.89 634.44 0
91 HON 1975 3152.19 1958.15 695.09 0
91 HON 1976 3240.49 2093.41 854.71 0
91 HON 1977 3331.10 2137.90 1019.35 0
91 HON 1978 3431.22 2261.28 1118.21 0
91 HON 1979 3527.92 2349.79 1194.56 0
91 HON 1980 3634.89 2305.97 1312.93 0
91 HON 1981 3756.05 2397.61 1375.60 0
91 HON 1982 3861.21 2424.77 1428.43 0
91 HON 1983 3963.05 2326.55 1404.67 0
91 HON 1984 4072.44 2283.88 1483.07 0
91 HON 1985 4185.88 2336.81 1536.32 0
91 HON 1986 4301.19 2321.43 1638.58 0
91 HON 1987 4416.65 2368.44 1702.34 0
91 HON 1988 4504.85 2370.15 1833.03 0
91 HON 1989 4633.83 2431.91 1902.88 0
91 HON 1990 4756.87 2356.58 1912.83 0
91 HON 1991 4878.07 2297.21 1993.84 0
91 HON 1992 5008.91 2354.41 2062.48 0
91 HON 1993 5148.21 2330.20 2062.72 0
91 HON 1994 5292.70 2170.75 2040.16 0
91 HON 1995 5442.57 2216.38 2160.99 0
91 HON 1996 5594.02 2284.00 2191.89 0
91 HON 1997 5747.26 2333.15 2215.80 0
91 HON 1998 5902.48 2333.27 2241.53 0
91 HON 1999 6044.05 2163.98 2133.59 0
91 HON 2000 6200.90 2239.66 2239.66 0
91 HON 2001 6357.94 2258.05 2267.95 0
91 HON 2002 6514.41 2293.77 2344.52 0
91 HON 2003 6669.79 2291.20 2406.12 0
91 HON 2004 6820.13 2312.85 2462.41 0
92 SAL 1950 1939.80 2613.82 508.84 0
92 SAL 1951 1989.76 2630.05 567.74 0
92 SAL 1952 2042.87 2751.56 600.92 0
92 SAL 1953 2099.13 2884.13 633.23 0
92 SAL 1954 2158.55 2877.86 657.42 0
92 SAL 1955 2221.14 2947.34 667.73 0
92 SAL 1956 2286.89 3015.39 689.73 0
92 SAL 1957 2355.80 3053.02 745.22 0
92 SAL 1958 2427.89 3030.81 717.23 0
92 SAL 1959 2503.15 3030.62 715.21 0
92 SAL 1960 2581.58 2990.64 704.49 0
92 SAL 1961 2664.84 2973.68 707.03 0
92 SAL 1962 2747.69 3207.11 766.50 0
92 SAL 1963 2836.09 3232.06 776.10 0
92 SAL 1964 2923.87 3375.39 828.59 0
92 SAL 1965 3017.85 3487.48 875.46 0
92 SAL 1966 3128.21 3614.80 926.55 0
92 SAL 1967 3232.93 3695.25 975.90 0
92 SAL 1968 3347.32 3697.99 980.94 0
92 SAL 1969 3469.18 3695.96 1013.67 0
92 SAL 1970 3603.91 3701.60 1119.60 0
92 SAL 1971 3710.34 3702.55 1153.94 0
92 SAL 1972 3790.90 3832.49 1270.20 0
92 SAL 1973 3878.20 3939.92 1378.69 0
92 SAL 1974 3971.78 4005.57 1459.41 0
92 SAL 1975 4071.18 4154.40 1649.75 0
92 SAL 1976 4174.74 4291.92 1955.52 0
92 SAL 1977 4282.59 4398.17 2343.84 0
92 SAL 1978 4396.27 4536.99 2296.75 0
92 SAL 1979 4508.06 4301.73 2443.77 0
92 SAL 1980 4566.20 3985.98 2432.49 0
92 SAL 1981 4515.09 3770.01 2354.34 0
92 SAL 1982 4474.87 3647.99 2368.28 0
92 SAL 1983 4521.15 3601.29 2437.15 0
92 SAL 1984 4587.63 3661.43 2549.05 0
92 SAL 1985 4664.36 3724.99 2662.74 0
92 SAL 1986 4751.02 3698.85 2813.49 0
92 SAL 1987 4842.19 3711.56 2796.89 0
92 SAL 1988 4930.40 3703.94 2924.82 0
92 SAL 1989 5015.52 3662.84 2962.05 0
92 SAL 1990 5099.88 3708.80 2961.56 0
92 SAL 1991 5185.60 3755.83 3119.32 0
92 SAL 1992 5274.65 3919.49 3299.63 0
92 SAL 1993 5369.50 4111.14 3601.64 0
92 SAL 1994 5466.91 4270.43 3864.38 0
92 SAL 1995 5568.44 4475.32 4210.83 0
92 SAL 1996 5674.04 4529.23 4314.03 0
92 SAL 1997 5783.44 4608.57 4471.64 0
92 SAL 1998 5895.28 4631.13 4563.27 0
92 SAL 1999 6008.36 4708.72 4667.67 0
92 SAL 2000 6122.52 4732.13 4732.13 0
92 SAL 2001 6237.66 4744.28 4884.06 0
92 SAL 2002 6353.68 4768.58 4989.18 0
92 SAL 2003 6470.38 4751.22 5049.34 0
92 SAL 2004 6470.38 4751.22 5527 1
93 NIC 1950 1097.92 3425.29 554.09 0
93 NIC 1951 1131.31 3734.47 637.32 0
93 NIC 1952 1165.79 4188.21 715.24 0
93 NIC 1953 1201.51 4210.32 748.72 0
93 NIC 1954 1238.63 4505.41 781.27 0
93 NIC 1955 1277.29 4603.42 820.10 0
93 NIC 1956 1317.39 4512.92 824.78 0
93 NIC 1957 1358.83 4728.21 905.79 0
93 NIC 1958 1401.76 4607.42 916.62 0
93 NIC 1959 1446.33 4382.46 932.89 0
93 NIC 1960 1492.70 4427.88 901.37 0
93 NIC 1961 1540.82 4576.35 952.51 0
93 NIC 1962 1590.60 4931.57 1031.86 0
93 NIC 1963 1642.08 5144.79 1074.92 0
93 NIC 1964 1695.33 5478.52 1164.62 0
93 NIC 1965 1750.39 5879.89 1288.08 0
93 NIC 1966 1807.12 5833.15 1275.35 0
93 NIC 1967 1865.49 6106.41 1377.37 0
93 NIC 1968 1925.71 6030.24 1433.84 0
93 NIC 1969 1987.99 6159.08 1518.95 0
93 NIC 1970 2052.54 6080.67 1587.34 0
93 NIC 1971 2120.11 6205.96 1699.06 0
93 NIC 1972 2182.91 6301.28 1831.03 0
93 NIC 1973 2247.49 6297.77 1844.57 0
93 NIC 1974 2319.52 6462.05 2455.15 0
93 NIC 1975 2394.49 6882.28 2753.92 0
93 NIC 1976 2472.55 7007.07 2752.63 0
93 NIC 1977 2553.83 6916.45 3038.59 0
93 NIC 1978 2608.25 6793.39 2994.78 0
93 NIC 1979 2688.18 5493.82 2450.86 0
93 NIC 1980 2804.39 5285.83 2800.31 0
93 NIC 1981 2900.24 5369.02 3157.52 0
93 NIC 1982 2978.09 5224.31 3108.47 0
93 NIC 1983 3046.97 5576.34 3489.85 0
93 NIC 1984 3119.13 5544.31 3459.28 0
93 NIC 1985 3187.76 5131.55 3486.51 0
93 NIC 1986 3258.39 5085.03 3563.59 0
93 NIC 1987 3334.15 4543.25 3293.22 0
93 NIC 1988 3415.33 4317.15 3208.31 0
93 NIC 1989 3502.07 3903.46 3013.72 0
93 NIC 1990 3643.15 3908.33 3197.84 0
93 NIC 1991 3816.87 3424.60 2920.98 0
93 NIC 1992 3947.38 3377.35 2945.59 0
93 NIC 1993 4054.61 3246.35 2921.61 0
93 NIC 1994 4163.83 3191.06 2959.86 0
93 NIC 1995 4274.39 3262.50 3132.18 0
93 NIC 1996 4384.12 3286.87 3144.61 0
93 NIC 1997 4492.64 3197.48 3106.82 0
93 NIC 1998 4599.69 3235.19 3220.15 0
93 NIC 1999 4706.03 3251.84 3224.70 0
93 NIC 2000 4812.57 3437.85 3437.85 0
93 NIC 2001 4918.39 3470.37 3498.34 0
93 NIC 2002 5023.82 3357.42 3469.88 0
93 NIC 2003 5128.52 3409.28 3569.67 0
93 NIC 2004 5233.79 3417.33 3590.21 0
94 COS 1950 866.98 3179.48 511.41 0
94 COS 1951 895.34 3171.72 565.70 0
94 COS 1952 926.32 3430.63 654.82 0
94 COS 1953 958.89 3947.97 779.59 0
94 COS 1954 993.79 3952.67 802.09 0
94 COS 1955 1031.78 4190.12 828.50 0
94 COS 1956 1071.65 3933.06 792.98 0
94 COS 1957 1112.30 4044.77 850.85 0
94 COS 1958 1154.41 4417.21 944.19 0
94 COS 1959 1200.15 4300.07 913.44 0
94 COS 1960 1248.02 4513.03 953.49 0
94 COS 1961 1296.59 4256.54 917.79 0
94 COS 1962 1345.19 4382.26 957.39 0
94 COS 1963 1393.44 4509.79 988.55 0
94 COS 1964 1440.18 4611.54 1032.21 0
94 COS 1965 1487.61 4920.34 1090.88 0
94 COS 1966 1538.44 5023.62 1164.99 0
94 COS 1967 1588.72 5118.59 1219.23 0
94 COS 1968 1638.48 5313.01 1309.06 0
94 COS 1969 1687.10 5386.56 1392.49 0
94 COS 1970 1735.52 5653.02 1553.16 0
94 COS 1971 1785.64 5728.09 1606.36 0
94 COS 1972 1834.80 5975.77 1749.98 0
94 COS 1973 1886.04 6146.46 1902.12 0
94 COS 1974 1937.41 6303.68 2006.47 0
94 COS 1975 1991.58 6342.42 2297.11 0
94 COS 1976 2048.56 6428.10 2568.35 0
94 COS 1977 2108.46 6844.74 3030.44 0
94 COS 1978 2192.37 7035.89 3257.96 0
94 COS 1979 2259.71 7116.70 3499.57 0
94 COS 1980 2299.12 6990.17 3790.97 0
94 COS 1981 2357.28 6608.09 3708.04 0
94 COS 1982 2424.37 5991.12 3705.38 0
94 COS 1983 2494.35 5951.14 3831.93 0
94 COS 1984 2567.52 6183.16 4163.36 0
94 COS 1985 2643.81 6114.70 4258.05 0
94 COS 1986 2723.11 6163.03 4634.31 0
94 COS 1987 2799.81 6182.43 4591.16 0
94 COS 1988 2875.27 6225.47 4776.96 0
94 COS 1989 2951.45 6325.53 4971.66 0
94 COS 1990 3027.18 6348.98 5143.25 0
94 COS 1991 3101.03 6279.82 5347.76 0
94 COS 1992 3173.22 6594.83 5793.96 0
94 COS 1993 3244.28 6905.93 6224.93 0
94 COS 1994 3314.59 7104.00 6603.51 0
94 COS 1995 3383.79 7265.09 6902.03 0
94 COS 1996 3451.72 7256.98 6900.66 0
94 COS 1997 3518.11 7411.26 7282.25 0
94 COS 1998 3583.16 7728.92 7776.41 0
94 COS 1999 3647.32 8323.94 8479.76 0
94 COS 2000 3710.56 8341.47 8341.47 0
94 COS 2001 3773.06 8105.49 8242.69 0
94 COS 2002 3834.93 8153.57 8387.77 0
94 COS 2003 3896.09 8585.65 8896.78 0
94 COS 2004 3967.61 8737.91 9042.98 0
95 PAN 1950 892.50 2065.19 387.77 0
95 PAN 1951 915.56 1929.22 392.16 0
95 PAN 1952 940.08 1999.41 409.04 0
95 PAN 1953 962.19 2150.78 437.31 0
95 PAN 1954 985.07 2140.17 459.62 0
95 PAN 1955 1010.66 2277.25 472.27 0
95 PAN 1956 1036.55 2264.00 475.39 0
95 PAN 1957 1063.51 2378.09 512.51 0
95 PAN 1958 1085.24 2259.08 527.75 0
95 PAN 1959 1115.15 2188.84 561.61 0
95 PAN 1960 1147.61 2499.05 556.58 0
95 PAN 1961 1181.18 2697.43 617.96 0
95 PAN 1962 1215.72 2847.08 670.68 0
95 PAN 1963 1251.28 2912.26 694.93 0
95 PAN 1964 1287.99 3000.15 740.04 0
95 PAN 1965 1325.97 3167.38 801.33 0
95 PAN 1966 1365.17 3295.65 855.66 0
95 PAN 1967 1405.49 3489.47 950.78 0
95 PAN 1968 1446.76 3711.52 1045.80 0
95 PAN 1969 1488.79 3741.26 1134.92 0
95 PAN 1970 1531.04 3855.40 1216.93 0
95 PAN 1971 1573.44 3992.61 1373.58 0
95 PAN 1972 1616.38 3944.22 1450.64 0
95 PAN 1973 1659.16 4195.05 1566.78 0
95 PAN 1974 1706.34 4066.28 1586.93 0
95 PAN 1975 1747.78 4263.59 1764.62 0
95 PAN 1976 1789.84 4339.84 1840.19 0
95 PAN 1977 1839.78 4602.87 1992.28 0
95 PAN 1978 1872.59 4795.57 2306.80 0
95 PAN 1979 1914.85 4872.19 2395.29 0
95 PAN 1980 1956.45 5774.89 3092.38 0
95 PAN 1981 1995.77 6120.35 3509.92 0
95 PAN 1982 2036.19 6253.96 3659.71 0
95 PAN 1983 2077.38 6057.25 3958.62 0
95 PAN 1984 2119.77 6095.90 4061.16 0
95 PAN 1985 2163.66 6383.68 4206.40 0
95 PAN 1986 2208.09 6479.04 4473.52 0
95 PAN 1987 2252.38 6474.00 4727.13 0
95 PAN 1988 2297.04 5874.09 4335.03 0
95 PAN 1989 2342.28 5975.84 4545.76 0
95 PAN 1990 2388.09 6111.46 4750.35 0
95 PAN 1991 2434.26 6768.83 5374.05 0
95 PAN 1992 2479.61 6914.59 5850.87 0
95 PAN 1993 2523.64 6999.27 6199.90 0
95 PAN 1994 2568.19 6949.86 6302.26 0
95 PAN 1995 2614.64 6931.21 6209.63 0
95 PAN 1996 2662.59 6926.08 6539.38 0
95 PAN 1997 2704.58 7250.45 7122.52 0
95 PAN 1998 2745.43 7676.37 7575.15 0
95 PAN 1999 2791.76 7823.35 7705.97 0
95 PAN 2000 2836.30 7934.80 7934.80 0
95 PAN 2001 2878.62 7945.81 8207.79 0
95 PAN 2002 2920.15 8051.06 8532.74 0
95 PAN 2003 2960.78 8243.80 8991.27 0
95 PAN 2004 2960.78 8243.80 9842 1
100 COL 1950 11591.66 2484.28 420.28 0
100 COL 1951 11965.00 2474.16 444.65 0
100 COL 1952 12350.77 2558.80 471.59 0
100 COL 1953 12749.62 2641.00 501.94 0
100 COL 1954 13162.00 2727.68 536.08 0
100 COL 1955 13588.41 2751.47 534.55 0
100 COL 1956 14029.32 2748.10 545.36 0
100 COL 1957 14485.99 2708.19 551.21 0
100 COL 1958 14958.28 2682.83 553.28 0
100 COL 1959 15446.73 2775.70 572.15 0
100 COL 1960 15952.73 2818.61 585.87 0
100 COL 1961 16476.12 2882.08 607.51 0
100 COL 1962 17009.88 2950.09 629.93 0
100 COL 1963 17546.02 2959.70 636.65 0
100 COL 1964 18090.00 3080.48 683.39 0
100 COL 1965 18646.17 3038.12 672.95 0
100 COL 1966 19201.73 3093.63 706.71 0
100 COL 1967 19764.03 3142.67 735.05 0
100 COL 1968 20321.67 3228.31 780.76 0
100 COL 1969 20869.14 3360.77 852.65 0
100 COL 1970 21429.66 3477.81 936.91 0
100 COL 1971 21992.58 3623.04 1016.00 0
100 COL 1972 22542.89 3782.85 1112.02 0
100 COL 1973 23069.23 3935.98 1233.29 0
100 COL 1974 23593.39 4048.93 1378.13 0
100 COL 1975 24114.18 4072.47 1513.73 0
100 COL 1976 24620.49 4188.07 1695.11 0
100 COL 1977 25094.41 4272.24 1885.11 0
100 COL 1978 25542.73 4556.41 2122.23 0
100 COL 1979 26030.85 4719.29 2349.33 0
100 COL 1980 26582.81 4828.63 2666.14 0
100 COL 1981 27159.38 4836.17 2887.45 0
100 COL 1982 27764.64 4784.91 3046.76 0
100 COL 1983 28389.40 4741.23 3107.30 0
100 COL 1984 29027.92 4797.04 3254.32 0
100 COL 1985 29678.40 4841.09 3348.11 0
100 COL 1986 30326.82 4986.02 3623.31 0
100 COL 1987 30964.24 5130.31 3721.15 0
100 COL 1988 31589.38 5239.12 3930.24 0
100 COL 1989 32216.56 5325.51 4137.84 0
100 COL 1990 32858.58 5437.86 4409.98 0
100 COL 1991 33518.61 5449.76 4584.78 0
100 COL 1992 34202.72 5525.59 4723.04 0
100 COL 1993 34896.57 5608.18 4966.01 0
100 COL 1994 35588.75 5740.33 5309.89 0
100 COL 1995 36280.88 5917.25 5597.98 0
100 COL 1996 36971.02 6055.15 5790.64 0
100 COL 1997 37657.83 6191.36 6013.72 0
100 COL 1998 38339.94 6170.55 5891.31 0
100 COL 1999 39016.11 6044.78 5809.02 0
100 COL 2000 39685.65 6079.68 6079.68 0
100 COL 2001 40349.39 6022.10 6097.86 0
100 COL 2002 41008.23 6044.62 6234.93 0
100 COL 2003 41662.07 6094.30 6458.32 0
100 COL 2004 41662.07 6094.30 7069 1
101 VEN 1950 5009.01 4809.32 732.61 0
101 VEN 1951 5217.02 5094.97 848.69 0
101 VEN 1952 5439.57 5448.72 916.00 0
101 VEN 1953 5674.26 5475.95 957.59 0
101 VEN 1954 5918.70 5759.98 1024.83 0
101 VEN 1955 6170.50 5974.75 1074.79 0
101 VEN 1956 6431.27 6326.44 1152.76 0
101 VEN 1957 6702.67 6792.30 1321.59 0
101 VEN 1958 6982.28 6506.84 1245.14 0
101 VEN 1959 7267.69 6640.37 1285.97 0
101 VEN 1960 7556.48 6092.06 1180.78 0
101 VEN 1961 7847.84 6092.82 1179.06 0
101 VEN 1962 8143.38 6383.52 1201.61 0
101 VEN 1963 8444.36 6523.49 1230.06 0
101 VEN 1964 8752.06 7084.21 1330.88 0
101 VEN 1965 9067.74 7200.86 1338.19 0
101 VEN 1966 9387.18 6946.94 1333.14 0
101 VEN 1967 9709.55 6994.78 1369.93 0
101 VEN 1968 10041.23 7367.71 1505.31 0
101 VEN 1969 10388.58 7542.60 1598.30 0
101 VEN 1970 10758.02 7988.43 1795.72 0
101 VEN 1971 11151.69 7231.06 1745.80 0
101 VEN 1972 11515.65 7298.88 1796.91 0
101 VEN 1973 11893.04 7821.55 2050.36 0
101 VEN 1974 12280.56 8482.46 2699.42 0
101 VEN 1975 12674.99 8794.71 2977.63 0
101 VEN 1976 13082.02 9365.94 3350.53 0
101 VEN 1977 13503.56 9801.91 3711.88 0
101 VEN 1978 13930.82 9730.67 3814.77 0
101 VEN 1979 14355.12 9422.86 4301.77 0
101 VEN 1980 14767.89 8925.36 4960.16 0
101 VEN 1981 15166.25 8769.26 5334.53 0
101 VEN 1982 15620.77 8445.70 5223.39 0
101 VEN 1983 16084.42 7763.29 5191.90 0
101 VEN 1984 16544.52 7729.20 5524.50 0
101 VEN 1985 16997.51 7537.49 5451.88 0
101 VEN 1986 17450.16 7761.99 5065.34 0
101 VEN 1987 17910.18 7859.60 5457.55 0
101 VEN 1988 18378.53 8148.03 5522.08 0
101 VEN 1989 18850.72 7240.02 5782.53 0
101 VEN 1990 19325.22 7445.28 6611.43 0
101 VEN 1991 19801.12 8056.25 6601.32 0
101 VEN 1992 20265.56 8365.83 6752.41 0
101 VEN 1993 20704.46 8116.45 6598.26 0
101 VEN 1994 21134.95 7664.08 6599.51 0
101 VEN 1995 21555.90 7787.85 6720.02 0
101 VEN 1996 21968.60 7499.69 7035.24 0
101 VEN 1997 22374.40 7819.09 6920.33 0
101 VEN 1998 22772.51 7695.64 6330.31 0
101 VEN 1999 23162.19 7193.21 6431.48 0
101 VEN 2000 23542.65 7322.97 7322.97 0
101 VEN 2001 23916.81 7468.21 7249.22 0
101 VEN 2002 24287.67 6758.99 7005.25 0
