ID	Location	SideA	SideA2nd	SideB	SideB2nd	Incomp	Terr	YEAR	Int1	CumInt	Type	StartDate	StartPrec	StartDate2	Startprec2	EpEnd	EpEndDate	EpEndPrec	GWNOA	GWNOA2nd	GWNOB	GWNOB2nd	GWNOLoc	Region	Version
24	Myanmar	Myanmar		"CPB, CPB - RF, PVO - ""White Band"" faction"		2		1950	2	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		"CPB, PVO - ""White Band"" faction"		2		1951	2	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		"CPB, PVO - ""White Band"" faction"		2		1952	2	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		"CPB, PVO - ""White Band"" faction"		2		1953	2	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1954	1	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1955	1	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1956	1	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1957	1	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1958	1	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1959	1	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1960	1	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1961	1	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1962	1	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1963	1	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1964	1	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1965	1	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1966	1	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1967	1	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1968	2	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1969	2	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		"CPB, CPB - RF"		2		1970	2	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1971	2	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1972	2	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1973	2	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1974	2	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1975	2	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1976	2	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1977	2	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1978	2	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1979	2	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1980	2	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1981	1	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1982	2	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1983	1	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1984	1	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1985	1	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1986	2	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1987	1	1	3	2/1/1948	4	2/1/1948	4	0			775				775	3	4-2008
24	Myanmar	Myanmar		CPB		2		1988	2	1	3	2/1/1948	4	2/1/1948	4	1	12/31/1988	-99	775				775	3	4-2008
24	Myanmar	Myanmar		ABSDF		2		1990	1	1	3	2/1/1948	4	3/20/1990	2	0			775				775	3	4-2008
24	Myanmar	Myanmar		ABSDF		2		1991	1	1	3	2/1/1948	4	3/20/1990	2	0			775				775	3	4-2008
24	Myanmar	Myanmar		ABSDF		2		1992	1	1	3	2/1/1948	4	3/20/1990	2	1	12/31/1992	-99	775				775	3	4-2008
24	Myanmar	Myanmar		ABSDF		2		1994	1	1	3	2/1/1948	4	1/1/1994	2	1	12/31/1994	-99	775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1948	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1949	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1950	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1951	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1952	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1953	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1954	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1955	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1956	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1957	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1958	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1959	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1960	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1961	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1962	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1963	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1964	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1965	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1966	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1967	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1968	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1969	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1970	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1971	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1972	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1973	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1974	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1975	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1976	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1977	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1978	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1979	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1980	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1981	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1982	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1983	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1984	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1985	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1986	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1987	1	0	3	1/1/1948	6	1/1/1948	6	0			775				775	3	4-2008
25	Myanmar	Myanmar		Arakan Insurgents		1	Arakan	1988	1	0	3	1/1/1948	6	1/1/1948	6	1	12/31/1988	-99	775				775	3	4-2008
25	Myanmar	Myanmar		"ARIF, RSO"		1	Arakan	1991	1	0	3	1/1/1948	6	12/29/1991	1	0			775				775	3	4-2008
25	Myanmar	Myanmar		ARIF		1	Arakan	1992	1	0	3	1/1/1948	6	12/29/1991	1	1	12/31/1992	-99	775				775	3	4-2008
25	Myanmar	Myanmar		RSO		1	Arakan	1994	1	0	3	1/1/1948	6	1/1/1994	5	1	12/31/1994	-99	775				775	3	4-2008
26	Myanmar	Myanmar		MFL-MUF		1	Mon	1949	1	0	3	12/1/1948	3	2/1/1949	3	0			775				775	3	4-2008
26	Myanmar	Myanmar		MFL-MUF		1	Mon	1950	1	0	3	12/1/1948	3	2/1/1949	3	0			775				775	3	4-2008
26	Myanmar	Myanmar		MFL-MUF		1	Mon	1951	1	0	3	12/1/1948	3	2/1/1949	3	0			775				775	3	4-2008
26	Myanmar	Myanmar		MPSG		1	Mon	1952	1	0	3	12/1/1948	3	2/1/1949	3	0			775				775	3	4-2008
26	Myanmar	Myanmar		MPSG		1	Mon	1953	1	0	3	12/1/1948	3	2/1/1949	3	0			775				775	3	4-2008
26	Myanmar	Myanmar		MPSG		1	Mon	1954	1	0	3	12/1/1948	3	2/1/1949	3	0			775				775	3	4-2008
26	Myanmar	Myanmar		MPSG/MPF		1	Mon	1955	1	0	3	12/1/1948	3	2/1/1949	3	0			775				775	3	4-2008
26	Myanmar	Myanmar		MPSG/MPF		1	Mon	1956	1	0	3	12/1/1948	3	2/1/1949	3	0			775				775	3	4-2008
26	Myanmar	Myanmar		MPSG/MPF		1	Mon	1957	1	0	3	12/1/1948	3	2/1/1949	3	0			775				775	3	4-2008
26	Myanmar	Myanmar		MPSG/MPF		1	Mon	1958	1	0	3	12/1/1948	3	2/1/1949	3	0			775				775	3	4-2008
26	Myanmar	Myanmar		NMSP		1	Mon	1959	1	0	3	12/1/1948	3	2/1/1949	3	0			775				775	3	4-2008
26	Myanmar	Myanmar		NMSP		1	Mon	1960	1	0	3	12/1/1948	3	2/1/1949	3	0			775				775	3	4-2008
26	Myanmar	Myanmar		NMSP		1	Mon	1961	1	0	3	12/1/1948	3	2/1/1949	3	0			775				775	3	4-2008
26	Myanmar	Myanmar		NMSP		1	Mon	1962	1	0	3	12/1/1948	3	2/1/1949	3	0			775				775	3	4-2008
26	Myanmar	Myanmar		NMSP		1	Mon	1963	1	0	3	12/1/1948	3	2/1/1949	3	1	12/31/1963	-99	775				775	3	4-2008
26	Myanmar	Myanmar		NMSP		1	Mon	1990	1	0	3	12/1/1948	3	3/27/1990	1	1	12/31/1990	-99	775				775	3	4-2008
26	Myanmar	Myanmar		BMA		1	Mon	1996	1	0	3	12/1/1948	3	12/23/1996	1	1	12/31/1996	-99	775				775	3	4-2008
27	Costa Rica	Costa Rica		National Liberation Army		2		1948	2	1	3	3/3/1948	2	3/3/1948	2	1	4/20/1948	-99	94				94	5	4-2008
28	"Hyderabad, India"	Hyderabad		India		1	Hyderabad	1948	2	1	2	9/13/1948	2	9/13/1948	2	1	9/18/1948	-99	-99		750		"-99, 750"	3	4-2008
29	India	India		CPI		2		1948	2	1	3	9/18/1948	2	9/18/1948	2	0			750				750	3	4-2008
29	India	India		CPI		2		1949	2	1	3	9/18/1948	2	9/18/1948	2	0			750				750	3	4-2008
29	India	India		CPI		2		1950	2	1	3	9/18/1948	2	9/18/1948	2	0			750				750	3	4-2008
29	India	India		CPI		2		1951	2	1	3	9/18/1948	2	9/18/1948	2	1	12/31/1951	-99	750				750	3	4-2008
29	India	India		CPI - ML		2		1969	1	1	3	9/18/1948	2	1/1/1969	5	0			750				750	3	4-2008
29	India	India		CPI - ML		2		1970	1	1	3	9/18/1948	2	1/1/1969	5	0			750				750	3	4-2008
29	India	India		CPI - ML		2		1971	1	1	3	9/18/1948	2	1/1/1969	5	1	12/31/1971	-99	750				750	3	4-2008
29	India	India		PWG		2		1990	1	1	3	9/18/1948	6	1/1/1990	6	0			750				750	3	4-2008
29	India	India		PWG		2		1991	1	1	3	9/18/1948	6	1/1/1990	6	0			750				750	3	4-2008
29	India	India		"MCC, PWG"		2		1992	1	1	3	9/18/1948	6	1/1/1990	6	0			750				750	3	4-2008
29	India	India		"MCC, PWG"		2		1993	1	1	3	9/18/1948	6	1/1/1990	6	0			750				750	3	4-2008
29	India	India		PWG		2		1994	1	1	3	9/18/1948	6	1/1/1990	6	1	12/31/1994	-99	750				750	3	4-2008
29	India	India		"MCC, PWG"		2		1996	1	1	3	9/18/1948	6	1/1/1996	5	0			750				750	3	4-2008
29	India	India		PWG		2		1997	1	1	3	9/18/1948	6	1/1/1996	5	0			750				750	3	4-2008
29	India	India		"MCC, PWG"		2		1998	1	1	3	9/18/1948	6	1/1/1996	5	0			750				750	3	4-2008
29	India	India		"MCC, PWG"		2		1999	1	1	3	9/18/1948	6	1/1/1996	5	0			750				750	3	4-2008
29	India	India		"MCC, PWG"		2		2000	1	1	3	9/18/1948	6	1/1/1996	5	0			750				750	3	4-2008
29	India	India		"MCC, PWG"		2		2001	1	1	3	9/18/1948	6	1/1/1996	5	0			750				750	3	4-2008
29	India	India		"MCC, PWG"		2		2002	1	1	3	9/18/1948	6	1/1/1996	5	0			750				750	3	4-2008
29	India	India		"MCC, PWG"		2		2003	1	1	3	9/18/1948	6	1/1/1996	5	0			750				750	3	4-2008
29	India	India		"MCC, PWG"		2		2004	1	1	3	9/18/1948	6	1/1/1996	5	0			750				750	3	4-2008
29	India	India		CPI - M		2		2005	1	1	3	9/18/1948	6	1/1/1996	5	0			750				750	3	4-2008
29	India	India		CPI - M		2		2006	1	1	3	9/18/1948	6	1/1/1996	5	0			750				750	3	4-2008
29	India	India		CPI - M		2		2007	1	1	3	9/18/1948	6	1/1/1996	5	0			750				750	3	4-2008
30	"Egypt, Iraq, Israel, Jordan, Lebanon, Syria"	Israel		"Egypt, Iraq, Jordan, Lebanon, Syria"		1	Palestine	1948	2	1	2	4/15/1948	1	4/15/1948	1	0			666		"651, 645, 663, 660, 652"		"651, 645, 666, 663, 660, 652"	2	4-2008
30	"Egypt, Iraq, Israel, Jordan, Lebanon, Syria"	Israel		"Egypt, Iraq, Jordan, Lebanon, Syria"		1	Palestine	1949	1	1	2	4/15/1948	1	4/15/1948	1	1	1/7/1949	-99	666		"651, 645, 663, 660, 652"		"651, 645, 666, 663, 660, 652"	2	4-2008
31	Malaysia	United Kingdom	"Australia, New Zealand"	CPM		1	Malaya	1948	2	1	1	6/19/1948	1	6/19/1948	1	0			200	"900, 920"			820	3	4-2008
31	Malaysia	United Kingdom	"Australia, New Zealand"	CPM		1	Malaya	1949	2	1	1	6/19/1948	1	6/19/1948	1	0			200	"900, 920"			820	3	4-2008
31	Malaysia	United Kingdom	"Australia, New Zealand"	CPM		1	Malaya	1950	2	1	1	6/19/1948	1	6/19/1948	1	0			200	"900, 920"			820	3	4-2008
31	Malaysia	United Kingdom	"Australia, New Zealand"	CPM		1	Malaya	1951	2	1	1	6/19/1948	1	6/19/1948	1	0			200	"900, 920"			820	3	4-2008
31	Malaysia	United Kingdom	"Australia, New Zealand"	CPM		1	Malaya	1952	2	1	1	6/19/1948	1	6/19/1948	1	0			200	"900, 920"			820	3	4-2008
31	Malaysia	United Kingdom	"Australia, New Zealand"	CPM		1	Malaya	1953	2	1	1	6/19/1948	1	6/19/1948	1	0			200	"900, 920"			820	3	4-2008
31	Malaysia	United Kingdom	"Australia, New Zealand"	CPM		1	Malaya	1954	2	1	1	6/19/1948	1	6/19/1948	1	0			200	"900, 920"			820	3	4-2008
31	Malaysia	United Kingdom	"Australia, New Zealand"	CPM		1	Malaya	1955	2	1	1	6/19/1948	1	6/19/1948	1	0			200	"900, 920"			820	3	4-2008
31	Malaysia	United Kingdom	"Australia, New Zealand"	CPM		1	Malaya	1956	2	1	1	6/19/1948	1	6/19/1948	1	0			200	"900, 920"			820	3	4-2008
31	Malaysia	United Kingdom	"Australia, New Zealand"	CPM		1	Malaya	1957	2	1	1	6/19/1948	1	6/19/1948	1	1	8/31/1957	-99	200	"900, 920"			820	3	4-2008
33	Yemen (Arab Republic of Yemen)	Yemen (Arab Republic of Yemen)		Opposition coalition		2		1948	2	1	3	3/1/1948	2	3/1/1948	2	1	3/14/1948	-99	678				678	2	4-2008
33	Yemen (Arab Republic of Yemen)	Yemen (Arab Republic of Yemen)	Egypt	Royalists		2		1962	2	1	4	3/1/1948	2	10/1/1962	3	0			678	651			678	2	4-2008
33	Yemen (Arab Republic of Yemen)	Yemen (Arab Republic of Yemen)	Egypt	Royalists		2		1963	2	1	4	3/1/1948	2	10/1/1962	3	0			678	651			678	2	4-2008
33	Yemen (Arab Republic of Yemen)	Yemen (Arab Republic of Yemen)	Egypt	Royalists		2		1964	2	1	4	3/1/1948	2	10/1/1962	3	0			678	651			678	2	4-2008
33	Yemen (Arab Republic of Yemen)	Yemen (Arab Republic of Yemen)	Egypt	Royalists		2		1965	1	1	4	3/1/1948	2	10/1/1962	3	0			678	651			678	2	4-2008
33	Yemen (Arab Republic of Yemen)	Yemen (Arab Republic of Yemen)	Egypt	Royalists		2		1966	2	1	4	3/1/1948	2	10/1/1962	3	0			678	651			678	2	4-2008
33	Yemen (Arab Republic of Yemen)	Yemen (Arab Republic of Yemen)	Egypt	Royalists		2		1967	2	1	4	3/1/1948	2	10/1/1962	3	0			678	651			678	2	4-2008
33	Yemen (Arab Republic of Yemen)	Yemen (Arab Republic of Yemen)	Egypt	Royalists		2		1968	1	1	4	3/1/1948	2	10/1/1962	3	0			678	651			678	2	4-2008
33	Yemen (Arab Republic of Yemen)	Yemen (Arab Republic of Yemen)	Egypt	Royalists		2		1969	1	1	4	3/1/1948	2	10/1/1962	3	0			678	651			678	2	4-2008
33	Yemen (Arab Republic of Yemen)	Yemen (Arab Republic of Yemen)	Egypt	Royalists		2		1970	1	1	4	3/1/1948	2	10/1/1962	3	1	3/15/1970	-99	678	651			678	2	4-2008
33	Yemen (Arab Republic of Yemen)	Yemen (Arab Republic of Yemen)		National Democratic Front		2		1980	1	1	3	3/1/1948	2	5/1/1980	2	0			678				678	2	4-2008
33	Yemen (Arab Republic of Yemen)	Yemen (Arab Republic of Yemen)		National Democratic Front		2		1981	1	1	3	3/1/1948	2	5/1/1980	2	0			678				678	2	4-2008
33	Yemen (Arab Republic of Yemen)	Yemen (Arab Republic of Yemen)		National Democratic Front		2		1982	1	1	3	3/1/1948	2	5/1/1980	2	1	5/31/1982	-99	678				678	2	4-2008
34	Myanmar	Myanmar		PNDF		1	Kachin	1949	1	0	3	1/1/1949	6	1/1/1949	6	0		-99	775				775	3	4-2008
34	Myanmar	Myanmar		PNDF		1	Kachin	1950	1	1	3	1/1/1949	6	1/1/1949	6	1	12/31/1950	-99	775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1961	2	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1962	2	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1963	2	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1964	2	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1965	2	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1966	2	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1967	2	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1968	2	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1969	2	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1970	2	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1971	2	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1972	2	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1973	2	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1974	2	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1975	2	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1976	1	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1977	1	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1978	1	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1979	1	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1980	1	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1981	1	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1982	1	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1983	1	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1984	2	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1985	1	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1986	1	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1987	1	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1988	1	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1989	1	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1990	1	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1991	1	1	3	1/1/1949	6	2/1/1961	4	0			775				775	3	4-2008
34	Myanmar	Myanmar		KIO		1	Kachin	1992	1	1	3	1/1/1949	6	2/1/1961	4	1	10/1/1992	-99	775				775	3	4-2008
35	"China, Taiwan"	China		Taiwan		3	Taiwan strait	1949	2	1	2	10/1/1949	3	10/1/1949	3	0			710		713		"710, 713"	3	4-2008
35	"China, Taiwan"	China		Taiwan		3	Taiwan strait	1950	1	1	2	10/1/1949	3	10/1/1949	3	1	12/31/1950	-99	710		713		"710, 713"	3	4-2008
35	"China, Taiwan"	China		Taiwan	United States of America	3	Taiwan strait	1954	2	1	2	10/1/1949	3	1/1/1954	5	1	12/31/1954	-99	710		713	2	"710, 713"	3	4-2008
35	"China, Taiwan"	China		Taiwan	United States of America	3	Taiwan strait	1958	2	1	2	10/1/1949	3	1/1/1958	5	1	12/31/1958	-99	710		713	2	"710, 713"	3	4-2008
36	Guatemala	Guatemala		Military faction		2		1949	1	0	3	7/18/1949	1	7/18/1949	1	1	7/19/1949	-99	90				90	5	4-2008
36	Guatemala	Guatemala		Forces of Carlos Castillo Armas		2		1954	1	0	3	7/18/1949	1	6/18/1954	2	1	6/27/1954	-99	90				90	5	4-2008
36	Guatemala	Guatemala		FAR I		2		1965	1	0	3	7/18/1949	1	1/1/1965	5	0			90				90	5	4-2008
36	Guatemala	Guatemala		FAR I		2		1966	1	0	3	7/18/1949	1	1/1/1965	5	0			90				90	5	4-2008
36	Guatemala	Guatemala		FAR I		2		1967	1	0	3	7/18/1949	1	1/1/1965	5	0			90				90	5	4-2008
